,ID,longitude,latitude,ST,TS,TS_PCODE
588,589,97.04794312,22.55718613,Shan (North),Kyaukme,MMR015012
589,590,97.98088074,23.3350811,Shan (North),Kutkai,MMR015011
590,591,97.30435944,24.12164688,Kachin,Mansi,MMR001013
591,592,98.68022919,23.861738199999998,Shan (North),Konkyan,MMR015023
592,593,98.70846558,23.73121643,Shan (North),Laukkaing,MMR015022
593,594,98.67537689,23.90270615,Shan (North),Konkyan,MMR015023
594,595,98.66966248,23.89964676,Shan (North),Konkyan,MMR015023
595,596,97.98405457,23.52393341,Shan (North),Kutkai,MMR015011
596,597,98.6554184,23.93722725,Shan (North),Konkyan,MMR015023
597,598,98.70709229,23.71958733,Shan (North),Laukkaing,MMR015022
598,599,97.87110138,23.69695473,Shan (North),Kutkai,MMR015011
599,600,97.3030777,24.12372208,Kachin,Mansi,MMR001013
600,601,98.59654236,23.89485931,Shan (North),Konkyan,MMR015023
601,602,97.30466461,24.11964989,Kachin,Mansi,MMR001013
602,603,98.81300354,23.65387726,Shan (North),Laukkaing,MMR015022
603,604,97.40701294,23.09607124,Shan (North),Namtu,MMR015015
604,605,98.81008911,23.65261841,Shan (North),Laukkaing,MMR015022
605,606,98.81146240000001,23.64192581,Shan (North),Laukkaing,MMR015022
606,607,97.47662354,23.8358326,Kachin,Mansi,MMR001013
607,608,98.82931519,23.64475632,Shan (North),Laukkaing,MMR015022
608,609,98.81008911,23.64003944,Shan (North),Laukkaing,MMR015022
609,610,97.42134857,23.84242821,Kachin,Mansi,MMR001013
610,611,97.9981308,23.31600761,Shan (North),Hseni,MMR015002
611,612,98.66992950000001,23.95811462,Shan (North),Konkyan,MMR015023
612,613,98.67031097,23.80547523,Shan (North),Laukkaing,MMR015022
613,614,98.66932678,23.87257195,Shan (North),Konkyan,MMR015023
614,615,97.98062134,23.50882149,Shan (North),Kutkai,MMR015011
615,616,97.01631165,22.55298615,Shan (North),Kyaukme,MMR015012
616,617,98.63980103,23.87853622,Shan (North),Konkyan,MMR015023
617,618,98.82725525,23.63532066,Shan (North),Laukkaing,MMR015022
618,619,98.81558228,23.62525558,Shan (North),Laukkaing,MMR015022
619,620,97.98165131,23.51480484,Shan (North),Kutkai,MMR015011
620,621,96.37112427,25.65986061,Kachin,Hpakant,MMR001009
621,622,98.31158447,24.09978867,Shan (North),Muse,MMR015009
622,623,96.35765076,25.65645599,Kachin,Hpakant,MMR001009
623,624,98.31004333,24.098966600000004,Shan (North),Muse,MMR015009
624,625,96.35816193,25.65684319,Kachin,Hpakant,MMR001009
625,626,97.1576767,22.96731949,Shan (North),Namhsan,MMR015016
626,627,96.35404205,25.65084648,Kachin,Hpakant,MMR001009
627,628,98.83068848,23.63909531,Shan (North),Laukkaing,MMR015022
628,629,97.15632629,22.96890068,Shan (North),Namhsan,MMR015016
629,630,97.15497589,22.96858406,Shan (North),Namhsan,MMR015016
630,631,97.15463257,22.96953392,Shan (North),Namhsan,MMR015016
631,632,97.02554321,22.54537582,Shan (North),Kyaukme,MMR015012
632,633,97.15270233,22.97182465,Shan (North),Namhsan,MMR015016
633,634,97.12394714,23.25490761,Shan (North),Manton,MMR015019
634,635,97.0233078,22.54577255,Shan (North),Kyaukme,MMR015012
635,636,96.35438538,25.65808105,Kachin,Hpakant,MMR001009
636,637,97.12579346,23.24978065,Shan (North),Manton,MMR015019
637,638,97.12218475,23.2568779,Shan (North),Manton,MMR015019
638,639,97.14463043,23.26586723,Shan (North),Manton,MMR015019
639,640,98.63499451,23.85906982,Shan (North),Konkyan,MMR015023
640,641,96.34867859,25.65730667,Kachin,Hpakant,MMR001009
641,642,97.93457031,23.4637146,Shan (North),Kutkai,MMR015011
642,643,98.25974274,16.65748787,Kayin,Kawkareik,MMR003006
643,644,98.26248932,16.65880394,Kayin,Kawkareik,MMR003006
644,645,97.04068756,22.5515976,Shan (North),Kyaukme,MMR015012
645,646,98.26472473,16.66094017,Kayin,Kawkareik,MMR003006
646,647,97.40379333,23.09678268,Shan (North),Namtu,MMR015015
647,648,98.26094055,16.65929604,Kayin,Kawkareik,MMR003006
648,649,98.25210571,16.65403366,Kayin,Kawkareik,MMR003006
649,650,98.25338745,16.65353966,Kayin,Kawkareik,MMR003006
650,651,97.99718475,24.02854919,Shan (North),Muse,MMR015009
651,652,96.37867737,25.66156197,Kachin,Hpakant,MMR001009
652,653,98.25504303,16.65524673,Kayin,Kawkareik,MMR003006
653,654,98.25665283,16.65691185,Kayin,Kawkareik,MMR003006
654,655,97.5772171,26.5387001,Kachin,Sumprabum,MMR001015
655,656,96.64389038,25.56837845,Kachin,Hpakant,MMR001009
656,657,98.30145264,24.09575272,Shan (North),Muse,MMR015009
657,658,98.32170868,16.69054031,Kayin,Myawaddy,MMR003005
658,659,97.57713318,26.53846931,Kachin,Sumprabum,MMR001015
659,660,98.07933044,24.06871986,Shan (North),Muse,MMR015009
660,661,92.69894409,21.31775856,Chin,Paletwa,MMR004009
661,662,98.30300140000001,16.63281631,Kayin,Kawkareik,MMR003006
662,663,98.15288544,24.09340286,Shan (North),Muse,MMR015009
663,664,97.57335663,26.539737699999996,Kachin,Sumprabum,MMR001015
664,665,97.57249451,26.53893089,Kachin,Sumprabum,MMR001015
665,666,98.35214233,21.92337608,Shan (South),Monghsu,MMR014017
666,667,98.10232544,24.0868206,Shan (North),Muse,MMR015009
667,668,98.12756348,24.09167862,Shan (North),Muse,MMR015009
668,669,98.35385895,21.92317772,Shan (South),Monghsu,MMR014017
669,670,97.57962036,26.55313492,Kachin,Sumprabum,MMR001015
670,671,98.25478363,16.65549278,Kayin,Kawkareik,MMR003006
671,672,98.35020447,21.92407227,Shan (South),Monghsu,MMR014017
672,673,97.13072968,23.26894379,Shan (North),Manton,MMR015019
673,674,97.98800659,23.3156929,Shan (North),Hseni,MMR015002
674,675,97.13171387,23.26391602,Shan (North),Manton,MMR015019
675,676,97.04446411,22.55354118,Shan (North),Kyaukme,MMR015012
676,677,97.15167236,22.96953392,Shan (North),Namhsan,MMR015016
677,678,97.15304565,22.97024345,Shan (North),Namhsan,MMR015016
678,679,97.57378387,26.53102112,Kachin,Sumprabum,MMR001015
679,680,98.43286133,21.30792427,Shan (South),Kunhing,MMR014014
680,681,98.42874146,21.3121624,Shan (South),Kunhing,MMR014014
681,682,97.15287018,22.96380424,Shan (North),Namhsan,MMR015016
682,683,97.57704163,26.53562927,Kachin,Sumprabum,MMR001015
683,684,97.57344055,26.53624344,Kachin,Sumprabum,MMR001015
684,685,97.57962036,26.52242088,Kachin,Sumprabum,MMR001015
685,686,97.45182037,20.80546188,Shan (South),Loilen,MMR014011
686,687,97.30161285,24.12097931,Kachin,Mansi,MMR001013
687,688,97.32041168,24.11142349,Kachin,Mansi,MMR001013
688,689,97.07029724,22.55908966,Shan (North),Kyaukme,MMR015012
689,690,98.11932373,23.607011800000002,Shan (North),Kutkai,MMR015011
690,691,97.06085968,22.5567112,Shan (North),Kyaukme,MMR015012
691,692,98.03417969,23.54407883,Shan (North),Kutkai,MMR015011
692,693,97.9936676,23.51952553,Shan (North),Kutkai,MMR015011
693,694,98.32085419,24.10225677,Shan (North),Muse,MMR015009
694,695,97.47559357,20.82102776,Shan (South),Loilen,MMR014011
695,696,98.32248688,24.10037613,Shan (North),Muse,MMR015009
696,697,98.32763672,24.10194206,Shan (North),Muse,MMR015009
697,698,97.30805206,24.11306763,Kachin,Mansi,MMR001013
698,699,98.05142975,20.32579041,Shan (South),Langkho,MMR014018
699,700,98.13082123,21.09594727,Shan (South),Nansang,MMR014013
700,701,96.6789093,23.1237011,Shan (North),Mongmit,MMR015017
701,702,98.3228302,24.09724236,Shan (North),Muse,MMR015009
702,703,97.67987061,21.26273727,Shan (South),Laihka,MMR014012
703,704,98.32188416,24.09873009,Shan (North),Muse,MMR015009
704,705,97.33139801,24.10938644,Kachin,Mansi,MMR001013
705,706,97.30976868,24.11220551,Kachin,Mansi,MMR001013
706,707,97.30221558,24.11134529,Kachin,Mansi,MMR001013
707,708,97.96757507,23.50063515,Shan (North),Kutkai,MMR015011
708,709,97.15596008,23.25735283,Shan (North),Manton,MMR015019
709,710,97.05227661,22.59396172,Shan (North),Kyaukme,MMR015012
710,711,97.02824402,22.55893135,Shan (North),Kyaukme,MMR015012
711,712,97.30805206,24.10813141,Kachin,Mansi,MMR001013
712,713,97.30015564,24.16765976,Kachin,Mansi,MMR001013
713,714,96.68475342,23.11565018,Shan (North),Mongmit,MMR015017
714,715,97.73325348,20.91357994,Shan (South),Nansang,MMR014013
715,716,97.72399139,20.91422081,Shan (South),Nansang,MMR014013
716,717,97.45113373,20.81882095,Shan (South),Loilen,MMR014011
717,718,97.31302643,24.11314583,Kachin,Mansi,MMR001013
718,719,96.68028259,23.127491,Shan (North),Mongmit,MMR015017
719,720,97.90543365,23.94977951,Shan (North),Namhkan,MMR015010
720,721,97.11682129,22.97759247,Shan (North),Namhsan,MMR015016
721,722,96.71925354,23.12922859,Shan (North),Mongmit,MMR015017
722,723,98.9149704,20.29512405,Shan (East),Mongton,MMR016008
723,724,97.30161285,24.11471367,Kachin,Mansi,MMR001013
724,725,97.04781342,22.56764984,Shan (North),Kyaukme,MMR015012
725,726,97.36264038,24.08995438,Kachin,Mansi,MMR001013
726,727,97.14978027,22.96945381,Shan (North),Namhsan,MMR015016
727,728,97.98062134,23.50882149,Shan (North),Kutkai,MMR015011
728,729,98.29940033,21.2356987,Shan (South),Kunhing,MMR014014
729,730,97.04781342,22.57874489,Shan (North),Kyaukme,MMR015012
730,731,98.29064178,16.66636658,Kayin,Kawkareik,MMR003006
731,732,98.46264648,21.87129211,Shan (South),Monghsu,MMR014017
732,733,96.32717896,25.65011215,Kachin,Hpakant,MMR001009
733,734,96.31790924,25.64980125,Kachin,Hpakant,MMR001009
734,735,98.47363281,21.84325218,Shan (North),Tangyan,MMR015004
735,736,98.46058655,21.9025135,Shan (South),Monghsu,MMR014017
736,737,98.28308868,16.60485268,Kayin,Kawkareik,MMR003006
737,738,97.67746735,21.27073669,Shan (South),Laihka,MMR014012
738,739,97.07356262,22.53071022,Shan (North),Kyaukme,MMR015012
739,740,98.42694092,21.41239929,Shan (South),Kunhing,MMR014014
740,741,97.58820343,20.92063332,Shan (South),Loilen,MMR014011
741,742,97.17724609,22.96842766,Shan (North),Namhsan,MMR015016
742,743,97.15904999,22.97411537,Shan (North),Namhsan,MMR015016
743,744,98.46127319,21.88658524,Shan (South),Monghsu,MMR014017
744,745,96.68320465,23.13301659,Shan (North),Mongmit,MMR015017
745,746,98.03349304,23.49874687,Shan (North),Kutkai,MMR015011
746,747,98.46127319,21.90315056,Shan (South),Monghsu,MMR014017
747,748,98.53474426,22.47663116,Shan (North),Tangyan,MMR015004
748,749,98.56564331,22.454422,Shan (North),Tangyan,MMR015004
749,750,98.54641724,22.42649651,Shan (North),Tangyan,MMR015004
750,751,98.50796509,21.93309021,Shan (North),Tangyan,MMR015004
751,752,98.48942566,21.88594818,Shan (North),Tangyan,MMR015004
752,753,98.45028687,21.931816100000002,Shan (South),Monghsu,MMR014017
753,754,97.99435425,23.47985458,Shan (North),Kutkai,MMR015011
754,755,97.66682434,21.27809334,Shan (South),Laihka,MMR014012
755,756,97.71179962,21.06359291,Shan (South),Laihka,MMR014012
756,757,97.74024963,21.05610466,Shan (South),Nansang,MMR014013
757,758,93.65372467,23.38172722,Chin,Tedim,MMR004004
758,759,98.37612915,21.90044212,Shan (South),Monghsu,MMR014017
759,760,98.50041199,21.89805412,Shan (North),Tangyan,MMR015004
760,761,97.98199463,23.47922516,Shan (North),Kutkai,MMR015011
761,762,98.2305603,21.30240631,Shan (South),Kyethi,MMR014015
762,763,98.22369385,21.27297592,Shan (South),Kyethi,MMR014015
763,764,98.04447937,23.53778267,Shan (North),Kutkai,MMR015011
764,765,98.64323425,23.78180695,Shan (North),Laukkaing,MMR015022
765,766,98.48530579,21.89678001,Shan (South),Monghsu,MMR014017
766,767,97.04644012,20.77882195,Shan (South),Taunggyi,MMR014001
767,768,98.06988525,23.52015495,Shan (North),Kutkai,MMR015011
768,769,98.43689728,21.86332893,Shan (South),Monghsu,MMR014017
769,770,98.43621063,21.8537674,Shan (South),Monghsu,MMR014017
770,771,98.46676636,21.87702751,Shan (South),Monghsu,MMR014017
771,772,98.08636475,23.52770996,Shan (North),Kutkai,MMR015011
772,773,97.88818359,23.47816277,Shan (North),Kutkai,MMR015011
773,774,97.84638214,23.49984932,Shan (North),Kutkai,MMR015011
774,775,97.13643646,23.28735352,Shan (North),Manton,MMR015019
775,776,97.06738281,22.62438774,Shan (North),Kyaukme,MMR015012
776,777,98.14404297,21.90888405,Shan (South),Kyethi,MMR014015
777,778,97.14634705,23.29078293,Shan (North),Manton,MMR015019
778,779,97.14291382,23.28447533,Shan (North),Manton,MMR015019
779,780,98.13580322,21.91907692,Shan (South),Kyethi,MMR014015
780,781,98.18146515,23.59183121,Shan (North),Kutkai,MMR015011
781,782,96.39121246,24.77044487,Kachin,Mohnyin,MMR001007
782,783,98.13442993,21.92035103,Shan (South),Kyethi,MMR014015
783,784,98.36891937,21.89932823,Shan (South),Monghsu,MMR014017
784,785,96.39344025,24.76919746,Kachin,Mohnyin,MMR001007
785,786,96.6989975,23.125597,Shan (North),Mongmit,MMR015017
786,787,96.38245392,24.76233864,Kachin,Mohnyin,MMR001007
787,788,97.06600952,22.619316100000002,Shan (North),Kyaukme,MMR015012
788,789,97.115448,23.00034904,Shan (North),Namhsan,MMR015016
789,790,97.13742065,23.00667,Shan (North),Namhsan,MMR015016
790,791,98.79154968,23.68689346,Shan (North),Laukkaing,MMR015022
791,792,97.60159302,23.76672554,Shan (North),Namhkan,MMR015010
792,793,97.65240479,23.75667191,Shan (North),Namhkan,MMR015010
793,794,97.16213989,22.61487961,Shan (North),Hsipaw,MMR015014
794,795,97.19372559,23.2756443,Shan (North),Manton,MMR015019
795,796,97.58374023,23.75667191,Shan (North),Namhkan,MMR015010
796,797,96.98446655,22.60109138,Shan (North),Kyaukme,MMR015012
797,798,97.25140381,23.09196663,Shan (North),Namtu,MMR015015
798,799,96.97949219,22.58254814,Shan (North),Kyaukme,MMR015012
799,800,97.66442108,23.76735497,Shan (North),Namhkan,MMR015010
800,801,97.74853516,20.93474388,Shan (South),Nansang,MMR014013
801,802,97.12918091,22.63072395,Shan (North),Hsipaw,MMR015014
802,803,97.13330078,23.2100296,Shan (North),Manton,MMR015019
803,804,97.11750793,23.23337746,Shan (North),Manton,MMR015019
804,805,97.12506104,23.22706795,Shan (North),Manton,MMR015019
805,806,97.11613464,23.23463821,Shan (North),Manton,MMR015019
806,807,97.50537872,23.61888695,Shan (North),Namhkan,MMR015010
807,808,97.11132813,22.61297798,Shan (North),Hsipaw,MMR015014
808,809,97.81170654,23.40929985,Shan (North),Kutkai,MMR015011
809,810,97.12231445,23.07617569,Shan (North),Namhsan,MMR015016
810,811,97.12643433,22.57620811,Shan (North),Hsipaw,MMR015014
811,812,97.1607666,23.21949577,Shan (North),Manton,MMR015019
812,813,97.64553833,23.78620529,Shan (North),Namhkan,MMR015010
813,814,97.05502319,23.16332245,Shan (North),Manton,MMR015019
814,815,97.13467407,23.22896004,Shan (North),Manton,MMR015019
815,816,93.00793457,20.93346024,Rakhine,Kyauktaw,MMR012004
816,817,97.14840698,23.29519653,Shan (North),Manton,MMR015019
817,818,92.99969482,20.94885254,Rakhine,Kyauktaw,MMR012004
818,819,98.21682739,16.57984734,Kayin,Kawkareik,MMR003006
819,820,98.20687103,16.56767273,Kayin,Kawkareik,MMR003006
820,821,97.04884338,22.60917473,Shan (North),Kyaukme,MMR015012
821,822,96.72865295,22.7356739,Shan (North),Kyaukme,MMR015012
822,823,96.81791687,22.75569916,Shan (North),Kyaukme,MMR015012
823,824,97.33469391,22.54755211,Shan (North),Hsipaw,MMR015014
824,825,96.77689362,22.75609589,Shan (North),Kyaukme,MMR015012
825,826,98.21709442,16.65607834,Kayin,Kawkareik,MMR003006
826,827,97.23786163,23.4079895,Shan (North),Manton,MMR015019
827,828,96.90666962,22.81497002,Shan (North),Kyaukme,MMR015012
828,829,96.77895355,22.91177368,Shan (North),Kyaukme,MMR015012
829,830,98.38336182,24.0219841,Shan (North),Muse,MMR015009
830,831,97.16256714,22.63627052,Shan (North),Hsipaw,MMR015014
831,832,98.37413025,24.10977745,Shan (North),Muse,MMR015009
832,833,92.57989502,20.87869835,Rakhine,Buthidaung,MMR012010
833,834,97.73754883,20.97321892,Shan (South),Nansang,MMR014013
834,835,97.15527344,23.39669609,Shan (North),Manton,MMR015019
835,836,97.85427856,23.47103691,Shan (North),Kutkai,MMR015011
836,837,96.95339966,22.619316100000002,Shan (North),Kyaukme,MMR015012
837,838,96.70071411,23.13301659,Shan (North),Mongmit,MMR015017
838,839,96.97949219,23.2302227,Shan (North),Mongmit,MMR015017
839,840,97.77256775,23.70072556,Shan (North),Kutkai,MMR015011
840,841,97.25337982,25.45892715,Kachin,Myitkyina,MMR001001
841,842,97.45480347,18.06638908,Kayin,Hpapun,MMR003003
842,843,97.22119141,23.17468452,Shan (North),Manton,MMR015019
843,844,98.17726898,24.09576797,Shan (North),Muse,MMR015009
844,845,96.99185181,22.5952282,Shan (North),Kyaukme,MMR015012
845,846,98.09508514,25.40825272,Kachin,Waingmaw,MMR001002
846,847,98.10404968,23.99840355,Shan (North),Muse,MMR015009
847,848,98.13915253,24.08543015,Shan (North),Muse,MMR015009
848,849,98.19890594,24.06216049,Shan (North),Muse,MMR015009
849,850,97.32693481,24.1203537,Kachin,Mansi,MMR001013
850,851,97.14634705,23.25230408,Shan (North),Manton,MMR015019
851,852,97.00764465,22.61994934,Shan (North),Kyaukme,MMR015012
852,853,97.4594574,24.86548615,Kachin,Waingmaw,MMR001002
853,854,97.4745636,24.80691147,Kachin,Momauk,MMR001012
854,855,97.45568085,24.84835243,Kachin,Waingmaw,MMR001002
855,856,92.83489990000001,20.81797791,Rakhine,Kyauktaw,MMR012004
856,857,97.42752838,24.81501389,Kachin,Momauk,MMR001012
857,858,97.44366455,24.77449608,Kachin,Momauk,MMR001012
858,859,98.07915497,24.05860901,Shan (North),Muse,MMR015009
859,860,96.35438538,24.77893829,Kachin,Mohnyin,MMR001007
860,861,97.1305542,23.29834938,Shan (North),Manton,MMR015019
861,862,98.42395782,24.11317635,Shan (North),Muse,MMR015009
862,863,98.38695526,23.90313721,Shan (North),Kutkai,MMR015011
863,864,98.27381897,23.88198853,Shan (North),Muse,MMR015009
864,865,97.64519501,23.76798248,Shan (North),Namhkan,MMR015010
865,866,97.68536377,23.55289078,Shan (North),Kutkai,MMR015011
866,867,97.75952148,23.37652969,Shan (North),Kutkai,MMR015011
867,868,97.40589905,24.11126518,Kachin,Mansi,MMR001013
868,869,96.34331512,25.68445969,Kachin,Hpakant,MMR001009
869,870,97.45040131,25.04067612,Kachin,Waingmaw,MMR001002
870,871,96.3854599,25.72970009,Kachin,Hpakant,MMR001009
871,872,98.34076691,23.73152924,Shan (North),Kutkai,MMR015011
872,873,98.31707764,16.55615425,Kayin,Kawkareik,MMR003006
873,874,97.09484863,22.48234177,Shan (North),Kyaukme,MMR015012
874,875,97.51095581,24.11690712,Kachin,Mansi,MMR001013
875,876,97.4354248,23.83708954,Kachin,Mansi,MMR001013
876,877,96.63616943,25.58355331,Kachin,Hpakant,MMR001009
877,878,97.55078125,22.60790634,Shan (North),Hsipaw,MMR015014
878,879,97.3598938,23.77929306,Kachin,Mansi,MMR001013
879,880,97.36126709,23.76672554,Kachin,Mansi,MMR001013
880,881,98.32531738,24.10382271,Shan (North),Muse,MMR015009
881,882,97.38598633,23.76169968,Kachin,Mansi,MMR001013
882,883,98.32875061,23.96766281,Shan (North),Muse,MMR015009
883,884,92.8740387,21.33630753,Chin,Paletwa,MMR004009
884,885,97.734375,16.37729454,Mon,Kyaikmaraw,MMR011002
885,886,97.31526184,23.71832848,Shan (North),Mabein,MMR015018
886,887,98.26428986,24.10656548,Shan (North),Muse,MMR015009
887,888,92.88845825,21.35229683,Chin,Paletwa,MMR004009
888,889,97.36538696,24.03729057,Kachin,Mansi,MMR001013
889,890,97.03768158,22.61028481,Shan (North),Kyaukme,MMR015012
890,891,97.40177917,23.11154556,Shan (North),Namtu,MMR015015
891,892,97.40589905,23.11786079,Shan (North),Namtu,MMR015015
892,893,97.06463623,22.59396172,Shan (North),Kyaukme,MMR015012
893,894,97.48760986,24.76950836,Kachin,Momauk,MMR001012
894,895,97.45224762,24.83589172,Kachin,Waingmaw,MMR001002
895,896,97.50134277,24.88386345,Kachin,Waingmaw,MMR001002
896,897,97.4776535,24.690925600000003,Kachin,Momauk,MMR001012
897,898,97.47422028,24.68905449,Kachin,Momauk,MMR001012
898,899,97.50769043,24.86237144,Kachin,Waingmaw,MMR001002
899,900,97.16488647,22.5863533,Shan (North),Hsipaw,MMR015014
900,901,96.32151031,25.59570694,Kachin,Hpakant,MMR001009
901,902,97.17312622,23.24536514,Shan (North),Manton,MMR015019
902,903,97.49584961,23.1140728,Shan (North),Namtu,MMR015015
903,904,97.12231445,23.26618385,Shan (North),Manton,MMR015019
904,905,97.53018188,24.96014595,Kachin,Waingmaw,MMR001002
905,906,97.24041748,22.65607262,Shan (North),Hsipaw,MMR015014
906,907,97.190979,23.26681328,Shan (North),Manton,MMR015019
907,908,96.44184875,25.71230316,Kachin,Hpakant,MMR001009
908,909,96.40511322,25.69776344,Kachin,Hpakant,MMR001009
909,910,98.45097351,24.00985146,Shan (North),Muse,MMR015009
910,911,96.64372253,25.57364273,Kachin,Hpakant,MMR001009
911,912,97.26239014,23.95511246,Kachin,Mansi,MMR001013
912,913,96.35430145,25.69343376,Kachin,Hpakant,MMR001009
913,914,97.76501465,23.39417458,Shan (North),Kutkai,MMR015011
914,915,97.18273926,23.07870293,Shan (North),Namtu,MMR015015
915,916,97.25003052,23.14943314,Shan (North),Namtu,MMR015015
916,917,98.09967804,23.63340569,Shan (North),Kutkai,MMR015011
917,918,97.48468018,24.05715561,Kachin,Mansi,MMR001013
918,919,98.08361816,23.61581993,Shan (North),Kutkai,MMR015011
919,920,97.27680969,23.01362228,Shan (North),Namhsan,MMR015016
920,921,97.03442383,22.56574631,Shan (North),Kyaukme,MMR015012
921,922,97.92637634,23.95385742,Shan (North),Muse,MMR015009
922,923,97.16196442,23.25861359,Shan (North),Manton,MMR015019
923,924,97.12059784,23.26176643,Shan (North),Manton,MMR015019
924,925,96.59016418,25.95271683,Kachin,Hpakant,MMR001009
925,926,96.57299805,25.98049545,Kachin,Hpakant,MMR001009
926,927,97.46014404,24.84305763,Kachin,Waingmaw,MMR001002
927,928,96.54563141,25.62963486,Kachin,Hpakant,MMR001009
928,929,97.81170654,23.5761776,Shan (North),Kutkai,MMR015011
929,930,96.52870941,25.62867737,Kachin,Hpakant,MMR001009
930,931,96.49609375,25.63417244,Kachin,Hpakant,MMR001009
931,932,96.58673096,25.96568108,Kachin,Hpakant,MMR001009
932,933,96.74912262,25.4048996,Kachin,Mogaung,MMR001008
933,934,97.07287598,22.65227127,Shan (North),Kyaukme,MMR015012
934,935,97.14772034,23.22359657,Shan (North),Manton,MMR015019
935,936,97.15046692,23.23369217,Shan (North),Manton,MMR015019
936,937,97.15939331,23.23337746,Shan (North),Manton,MMR015019
937,938,96.663414,25.91991806,Kachin,Hpakant,MMR001009
938,939,97.55793762,24.75268555,Kachin,Waingmaw,MMR001002
939,940,97.30184174,24.24588013,Kachin,Bhamo,MMR001010
940,941,96.66121674,25.92451096,Kachin,Hpakant,MMR001009
941,942,96.67220306,26.09344292,Kachin,Tanai,MMR001004
942,943,97.70202637,25.08055496,Kachin,Waingmaw,MMR001002
943,944,97.55045319,24.75401115,Kachin,Waingmaw,MMR001002
944,945,98.18321228,16.55591774,Kayin,Kawkareik,MMR003006
945,946,97.88713074,17.4253788,Kayin,Hlaingbwe,MMR003002
946,947,97.76955414,17.43012619,Kayin,Hlaingbwe,MMR003002
947,948,97.8134613,17.42479515,Kayin,Hlaingbwe,MMR003002
948,949,97.81639862,17.12296104,Kayin,Hlaingbwe,MMR003002
949,950,97.7598114,23.49812508,Shan (North),Kutkai,MMR015011
950,951,96.91981506,22.74781227,Shan (North),Kyaukme,MMR015012
951,952,98.11572266,14.62105083,Tanintharyi,Yebyu,MMR006004
952,953,97.67946625,17.36266899,Kayin,Hlaingbwe,MMR003002
953,954,97.69834137,25.08487892,Kachin,Waingmaw,MMR001002
954,955,97.54873657,24.75603867,Kachin,Waingmaw,MMR001002
955,956,97.45050812,25.22970963,Kachin,Waingmaw,MMR001002
956,957,97.79433441,22.97159767,Shan (North),Lashio,MMR015001
957,958,97.8986969,25.39362335,Kachin,Waingmaw,MMR001002
958,959,97.69911194,25.08370399,Kachin,Waingmaw,MMR001002
959,960,97.09229279,23.27370262,Shan (North),Manton,MMR015019
960,961,97.92932129,23.45748329,Shan (North),Kutkai,MMR015011
961,962,97.42740631,25.32593727,Kachin,Waingmaw,MMR001002
962,963,98.30716705,24.09461975,Shan (North),Muse,MMR015009
963,964,100.2432098,21.26939583,Shan (East),Mongyawng,MMR016011
964,965,97.46896362,21.64536285,Shan (South),Mongkaing,MMR014016
965,966,97.92176819,23.46126366,Shan (North),Kutkai,MMR015011
966,967,96.76531982,22.91317177,Shan (North),Kyaukme,MMR015012
967,968,97.63439178,25.10239792,Kachin,Waingmaw,MMR001002
968,969,92.70116425,20.37584114,Rakhine,Rathedaung,MMR012008
969,970,92.36325073,20.81628418,Rakhine,Maungdaw,MMR012009
970,971,97.43022919,23.32685471,Shan (North),Manton,MMR015019
971,972,92.34223938,21.09501839,Rakhine,Maungdaw,MMR012009
972,973,92.2631073,21.39089394,Rakhine,Maungdaw,MMR012009
973,974,96.98200226,22.78193092,Shan (North),Kyaukme,MMR015012
974,975,96.67045593,23.13561058,Shan (North),Mongmit,MMR015017
975,976,96.87184143,22.91250038,Shan (North),Mongmit,MMR015017
976,977,96.87441254,22.9438839,Shan (North),Mongmit,MMR015017
977,978,96.87518311,22.92933846,Shan (North),Mongmit,MMR015017
978,979,96.85072327,22.88569641,Shan (North),Kyaukme,MMR015012
979,980,97.12057495,22.66790962,Shan (North),Hsipaw,MMR015014
980,981,97.93882751,14.65038395,Tanintharyi,Yebyu,MMR006004
981,982,96.98301697,23.07888985,Shan (North),Namhsan,MMR015016
982,983,96.98164368,23.07131004,Shan (North),Namhsan,MMR015016
983,984,96.66908264,23.11035156,Shan (North),Mongmit,MMR015017
984,985,97.42780304,23.34307289,Shan (North),Manton,MMR015019
