ID;longitude;latitude;
933;96.74912262;25.4048996;
934;97.07287598;22.65227127;
935;97.14772034;23.22359657;
936;97.15046692;23.23369217;
937;97.15939331;23.23337746;
938;96.663414;25.91991806;
939;97.55793762;24.75268555;
940;97.30184174;24.24588013;
941;96.66121674;25.92451096;
942;96.67220306;26.09344292;
943;97.70202637;25.08055496;
944;97.55045319;24.75401115;
945;98.18321228;16.55591774;
946;97.88713074;17.4253788;
947;97.76955414;17.43012619;
948;97.8134613;17.42479515;
949;97.81639862;17.12296104;
950;97.7598114;23.49812508;
951;96.91981506;22.74781227;
952;98.11572266;14.62105083;
953;97.67946625;17.36266899;
954;97.69834137;25.08487892;
955;97.54873657;24.75603867;
956;97.45050812;25.22970963;
957;97.79433441;22.97159767;
958;97.8986969;25.39362335;
959;97.69911194;25.08370399;
960;97.09229279;23.27370262;
961;97.92932129;23.45748329;
962;97.42740631;25.32593727;
963;98.30716705;24.09461975;
964;100.2432098;21.26939583;
965;97.46896362;21.64536285;
966;97.92176819;23.46126366;
967;96.76531982;22.91317177;
968;97.63439178;25.10239792;
969;92.70116425;20.37584114;
970;92.36325073;20.81628418;
971;97.43022919;23.32685471;
972;92.34223938;21.09501839;
973;92.2631073;21.39089394;
974;96.98200226;22.78193092;
975;96.67045593;23.13561058;
976;96.87184143;22.91250038;
977;96.87441254;22.9438839;
978;96.87518311;22.92933846;
979;96.85072327;22.88569641;
980;97.12057495;22.66790962;
981;97.93882751;14.65038395;
982;96.98301697;23.07888985;
983;96.98164368;23.07131004;
984;96.66908264;23.11035156;
985;97.42780304;23.34307289;
986;97.11502838;23.11727715;
987;96.83388519;22.88457489;
988;96.76522064;22.79851341;
989;96.8747406;22.92299843;
990;96.67182922;23.10750961;
991;98.27152252;23.97533035;
992;97.83971405;23.4389019;
993;97.45050812;23.57642174;
994;96.62239838;22.79091644;
995;97.01116943;23.08583832;
996;96.76519775;22.85416603;
997;96.87371063;22.92631912;
998;97.41638947;23.32919884;
999;92.34773254;20.83309174;
1000;97.12858582;23.06183243;
1001;97.16017151;22.96766663;
1002;97.68465424;23.83042336;
1003;92.33399963;21.00786781;
1004;92.4129715;20.83180809;
1005;97.42943573;23.33613586;
1006;97.4225769;23.33648872;
1007;97.45965576;23.35792351;
1008;97.42120361;23.3339653;
1009;97.45964813;23.36450386;
1010;97.47888184;23.37935257;
1011;97.98425293;23.9732914;
1012;98.31324768;24.09533501;
1013;98.31568909;24.10019493;
1014;98.06424713;24.07530975;
1015;97.91026306;23.99328804;
1016;97.91017914;23.99281883;
1017;97.90142059;23.96685982;
1018;98.29994965;24.09290695;
1019;97.50016022;23.37332726;
1020;97.42874908;23.33045959;
1021;97.44042206;23.28253365;
1022;98.28650665;24.10552216;
1023;96.52880096;25.63045692;
1024;97.45415497;23.27244186;
1025;98.24671936;24.05976677;
1026;98.05033875;24.06603622;
1027;97.97618103;23.98540878;
1028;98.29821777;24.09424591;
1029;98.06063843;24.07034683;
1030;97.77277374;23.58592033;
1031;98.29753113;24.08484459;
1032;98.3746109;24.1062336;
1033;98.29096985;24.08765793;
1034;97.82907104;23.54752922;
1035;97.85705566;23.5646019;
1036;97.86535645;23.96754074;
1037;97.9274292;23.94623184;
1038;97.17184448;22.94174385;
1039;98.39503479;24.10364723;
1040;98.10183716;23.99203491;
1041;98.36362457;23.97187996;
1042;98.3861084;23.99909019;
1043;98.31122589;24.10191727;
1044;98.05961609;24.06300735;
1045;97.13143158;23.24357986;
1046;98.06356049;24.07491875;
1047;97.91421509;23.39826012;
1048;97.88194275;23.57711029;
1049;97.86065674;23.56609726;
1050;98.30834961;23.94286537;
1051;97.8088913;23.24539375;
1052;96.58699036;25.6479454;
1053;98.31551361;24.09964561;
1054;98.07923126;24.07245064;
1055;97.92932129;23.45748329;
1056;96.98332977;22.28333282;
1057;97.8062439;23.62555885;
1058;97.9427948;23.79631805;
1059;98.02719116;23.42850685;
1060;97.98656464;23.88173485;
1061;97.75253296;22.96645737;
1062;97.89979553;23.47496223;
1063;97.95137787;23.9919548;
1064;97.89593506;23.47031784;
1065;98.22467041;24.09474373;
1066;97.13211823;22.29583931;
1067;97.68465424;23.83042336;
1068;98.75278473;23.42543411;
1069;96.89046478;22.57323265;
1070;97.40312195;23.19232941;
1071;96.92779541;22.46476936;
1072;97.794487;23.37501907;
1073;93.07455444;21.64733315;
1074;98.0993576;23.62917709;
1075;97.18112946;23.309021;
1076;97.86666107;23.85653877;
1077;98.10003662;24.0412693;
1078;97.10603333;20.78290939;
1079;97.73352051;25.82665443;
1080;97.86193848;23.90567017;
1081;97.16035461;23.23892784;
1082;97.0318222;22.54350853;
1083;97.63010406;24.92972755;
1084;97.18869019;21.18488312;
1085;97.15135956;22.63630676;
1086;97.16165924;22.64201164;
1087;97.1671524;22.64898109;
1088;97.92932129;23.45748329;
1089;97.50508118;25.28088951;
1090;97.38556671;23.0564003;
1091;97.39411163;23.05774307;
1092;97.13834381;23.24791718;
1093;97.38621521;23.06011391;
1094;97.18317413;22.94379807;
1095;97.17279053;22.95802498;
1096;98.21906281;14.22048378;
1097;97.44815063;23.29554176;
1098;97.21744537;22.59265137;
1099;97.52307129;23.16502571;
1100;97.1211319;23.25225449;
1101;98.20352936;14.24527645;
1102;96.70961761;22.86220932;
1103;96.7081604;22.81324577;
1104;96.9744873;22.73046494;
1105;97.00067139;22.79536438;
1106;96.83638763;22.87257004;
1107;97.86289215;23.41527367;
1108;97.15407562;22.90711975;
1109;97.1211319;23.25225449;
1110;97.1211319;23.25225449;
1111;97.16017151;22.96766663;
1112;97.2696991;23.09201431;
1113;97.82357788;23.40204048;
1114;97.14872742;22.79536438;
1115;97.16017151;22.96766663;
1116;97.81639862;17.12296104;
1117;97.47416687;23.43047333;
1118;97.92932129;23.45748329;
1119;97.50156403;25.21521378;
1120;97.93635559;23.84468651;
1121;98.08027649;14.21748924;
1122;97.16017151;22.96766663;
1123;97.11090851;23.0685463;
1124;97.10687256;23.06775665;
1125;97.12248993;23.0465126;
1126;96.94608307;22.75065041;
1127;97.29361725;24.11994553;
1128;98.26357269;21.89213562;
1129;97.78160858;23.43252182;
1130;98.36224365;21.90489388;
1131;97.95584106;23.97438812;
1132;97.82735443;23.43614388;
1133;96.7186203;25.52991867;
1134;98.17805481;24.08061218;
1135;98.5508194;23.83394432;
1136;97.97584534;23.52919388;
1137;96.98015594;22.59756279;
1138;97.13761139;23.19546318;
1139;97.14585114;23.30334663;
1140;98.10785675;23.60353851;
1141;97.66680145;23.79713058;
1142;96.99938202;22.60199928;
1143;97.69632721;23.78833389;
1144;92.52722168;20.86951065;
1145;97.99249268;23.61108971;
1146;92.52722168;20.86951065;
1147;97.93069458;23.54752922;
1148;98.704216;23.74757385;
1149;98.76464081;23.68722343;
1150;98.76258087;23.68840218;
1151;98.76464081;23.68722343;
1152;97.30036163;22.62363243;
1153;97.79679871;23.57711029;
1154;98.80764008;23.75150108;
1155;98.82712555;23.72746086;
1156;98.81098938;23.75071526;
1157;98.81556702;23.69932747;
1158;98.80583954;23.73736;
1159;98.82807159;23.73071671;
1160;98.81802368;23.69791222;
1161;97.8167572;23.58356094;
1162;97.8661499;23.58592033;
1163;97.92932129;23.45748329;
1164;97.92932129;23.45748329;
1165;97.82183838;23.6890583;
1166;98.8157959;23.70757866;
1167;98.8188858;23.69602585;
1168;98.79965973;23.77019882;
1169;97.89361572;23.57585144;
1170;98.82866669;23.7287178;
1171;98.7886734;23.77098274;
1172;98.81707764;23.71284485;
1173;98.81201935;23.71017265;
1174;98.81613922;23.7114296;
1175;98.82952881;23.72918892;
1176;92.85397339;21.30364609;
1177;96.9492569;22.53605652;
1178;97.47799683;21.0104599;
1179;97.62146759;23.74040604;
1180;97.4302063;23.33550644;
1181;97.61696625;23.74256325;
1182;96.96057892;22.51016045;
1183;98.69217682;23.98357964;
1184;99.02388;12.18089485;
1185;97.92932129;23.45748329;
1186;97.64938354;23.79980087;
1187;97.4143219;23.10480309;
1188;98.01833344;23.45724869;
1189;97.1211319;23.25225449;
1190;97.76979828;23.81346321;
1191;97.79245758;23.8319931;
1192;97.59561157;23.4436245;
1193;97.68465424;23.83042336;
1194;97.39758301;23.09296036;
1195;97.92932129;23.45748329;
1196;97.17125702;23.27811813;
1197;97.39758301;23.09296036;
1198;97.1211319;23.25225449;
1199;97.13726807;23.26361084;
1200;97.1211319;23.25225449;
1201;97.13005829;23.25887871;
1202;97.18636322;23.29199409;
1203;97.1211319;23.25225449;
1204;97.20833588;23.30334663;
1205;97.13967133;23.3239975;
1206;97.11975861;23.30397606;
1207;97.19803619;23.29388618;
1208;97.3037796;23.2648716;
1209;96.78718567;23.18453789;
1210;97.1211319;23.25225449;
1211;97.07697296;22.59249115;
1212;97.06667328;22.59185791;
1213;97.2535553;22.84116554;
1214;97.1211319;23.25225449;
1215;97.03131104;22.57125092;
1216;97.1211319;23.25225449;
1217;97.1211319;23.25225449;
1218;97.14962769;23.25178146;
1219;97.88606262;23.49527168;
1220;97.39758301;23.09296036;
1221;97.03371429;22.54366875;
1222;97.39758301;23.09296036;
1223;97.20068359;22.95502281;
1224;96.902565;22.6007328;
1225;97.15271759;23.30649948;
1226;97.1211319;23.25225449;
1227;97.12146759;23.10338211;
1228;;;
